industry_hash_id	code_source	code_	description_	version_	start_date	end_date	created_by	create_date	modified_by	modified_date
ed89c9839d1c63619244f5442cafec11	NASIC	325110	Petrochemical Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
83c7bfd4894776679a624bde6893a2fd	NASIC	324199	All Other Petroleum and Coal Products Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
0e8630e46ac3103ae745eeb5559adb06	NASIC	324191	Petroleum Lubricating Oil and Grease Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
99a662563635eb758b01a8eef3be7899	NASIC	324122	Asphalt Shingle and Coating Materials Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
730e326171cb8acf0ee097d69b536fcc	NASIC	324121	Asphalt Paving Mixture and Block Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
76b08fbf21132bdb7824f3e54a1f04fc	NASIC	324110	Petroleum Refineries	current	2024-12-19		kds_adm	2024-12-19		
d6c087be9c6d43dd87179448cd660d5c	NASIC	323120	Support Activities for Printing	current	2024-12-19		kds_adm	2024-12-19		
eaaeaccfedc7914dd0d5a7a6a7a2512b	NASIC	323117	Books Printing 	current	2024-12-19		kds_adm	2024-12-19		
4100299f665eaa232532058b972411d4	NASIC	323113	Commercial Screen Printing 	current	2024-12-19		kds_adm	2024-12-19		
1d8a466776be85d9287a9cb4fcba01bc	NASIC	323111	Commercial Printing (except Screen and Books) 	current	2024-12-19		kds_adm	2024-12-19		
881ebef1ec4909d85827ff9dc4172be4	NASIC	322299	All Other Converted Paper Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
890a5dbb915a51d07841524697d7b2f4	NASIC	322291	Sanitary Paper Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
00805a7daccb7a240be622c32e1b0795	NASIC	322230	Stationery Product Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
b0ba014b4788dd94e9b822065d22ce36	NASIC	322220	Paper Bag and Coated and Treated Paper Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
158f32f98771f2623378e9bd30bd43fa	NASIC	322219	Other Paperboard Container Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
30a0e9774fb6e62baba217d35f937dc7	NASIC	322212	Folding Paperboard Box Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
3048980bd306e35840349413ca22f3a3	NASIC	322211	Corrugated and Solid Fiber Box Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
6dd777480dea4322d3b2b8cdae5320ec	NASIC	322130	Paperboard Mills 	current	2024-12-19		kds_adm	2024-12-19		
4e0c7ce22b1fe8159485ee2331cb77a1	NASIC	322120	Paper Mills 	current	2024-12-19		kds_adm	2024-12-19		
01ed3fd22526c36ca606547aa5e17285	NASIC	322110	Pulp Mills 	current	2024-12-19		kds_adm	2024-12-19		
cf21d3c3ee86c808d54f48c1ec0ccfc1	NASIC	321999	All Other Miscellaneous Wood Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
64f51833136a8f281685487cc7c15898	NASIC	321992	Prefabricated Wood Building Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
a8f1a993dccabee50e6174efa4a5ff6b	NASIC	321991	Manufactured Home (Mobile Home) Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
35e8aa80a10aad77c367c4832c8dcafa	NASIC	321920	Wood Container and Pallet Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
5470a99e75ceaef250b42d7d09703d79	NASIC	321918	Other Millwork (including Flooring) 	current	2024-12-19		kds_adm	2024-12-19		
8d1b3f76eb5d0fef6a2a7b7c7bcaca18	NASIC	321912	Cut Stock, Resawing Lumber, and Planing 	current	2024-12-19		kds_adm	2024-12-19		
f9ecb8536a702149dfa5440e3926dea3	NASIC	321911	Wood Window and Door Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
f4c9bbb2307f2a10aea005e125a90b11	NASIC	321219	Reconstituted Wood Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
22b5a0db1e46864303ff24b4458b32ff	NASIC	321215	Engineered Wood Member Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
9fc265501d4cef743a881a6d9a4c6df3	NASIC	321212	Softwood Veneer and Plywood Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
722ab4b8cae5bb35a162e037222c2c35	NASIC	321211	Hardwood Veneer and Plywood Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
8f47d57299475fcd1ce8bf50c46fe105	NASIC	321114	Wood Preservation 	current	2024-12-19		kds_adm	2024-12-19		
2490dc9c90f19ff5e0bebcf2630127ff	NASIC	321113	Sawmills 	current	2024-12-19		kds_adm	2024-12-19		
967a50e9ba9206637b1e005e712b92fe	NASIC	316990	Other Leather and Allied Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
f711b30ec39863f845799ba43082037c	NASIC	316210	Footwear Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
63720df7c0361d0c3ade527ecb7d0733	NASIC	316110	Leather and Hide Tanning and Finishing	current	2024-12-19		kds_adm	2024-12-19		
5942fcd30cbbb36f46d5176cf22e96aa	NASIC	315990	Apparel Accessories and Other Apparel Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
636e21c31439628ca567efcd97387a4f	NASIC	315250	Cut and Sew Apparel Manufacturing (except Contractors) 	current	2024-12-19		kds_adm	2024-12-19		
75cc854749d840d3ddee968d19266de0	NASIC	315210	Cut and Sew Apparel Contractors 	current	2024-12-19		kds_adm	2024-12-19		
0eab5a9f34ef2ae2c9c518e12412349b	NASIC	315120	Apparel Knitting Mills	current	2024-12-19		kds_adm	2024-12-19		
0c6fe8d3e22c50929b30c886a1dc92c1	NASIC	314999	All Other Miscellaneous Textile Product Mills 	current	2024-12-19		kds_adm	2024-12-19		
9d25a99d28db03a75af2eff86c695a4d	NASIC	314994	Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills 	current	2024-12-19		kds_adm	2024-12-19		
3f9f5a00313d6984e1e9610a801bd689	NASIC	314910	Textile Bag and Canvas Mills 	current	2024-12-19		kds_adm	2024-12-19		
4aa404e030c75bb7421c43c93ffcc87f	NASIC	314120	Curtain and Linen Mills	current	2024-12-19		kds_adm	2024-12-19		
61b112b65f07c395ce45c36047daf7c3	NASIC	314110	Carpet and Rug Mills	current	2024-12-19		kds_adm	2024-12-19		
8a8e2a8bee2f8c77544217a48a0b4491	NASIC	313320	Fabric Coating Mills	current	2024-12-19		kds_adm	2024-12-19		
53e11c2b092981581c70894c249b775d	NASIC	313310	Textile and Fabric Finishing Mills 	current	2024-12-19		kds_adm	2024-12-19		
7aebea8913f59574444888d9c848447f	NASIC	313240	Knit Fabric Mills	current	2024-12-19		kds_adm	2024-12-19		
88a146b9f823bd707697c03e3c1c8755	NASIC	313230	Nonwoven Fabric Mills	current	2024-12-19		kds_adm	2024-12-19		
4019e2c7dc50539520604fcf6900fd70	NASIC	313220	Narrow Fabric Mills and Schiffli Machine Embroidery	current	2024-12-19		kds_adm	2024-12-19		
a594104c9d64250f06f6a7ecd3c52e60	NASIC	313210	Broadwoven Fabric Mills	current	2024-12-19		kds_adm	2024-12-19		
25271680b1eeb8df90d839b066688e94	NASIC	313110	Fiber, Yarn, and Thread Mills 	current	2024-12-19		kds_adm	2024-12-19		
441127ec77cbdf7c2878841128f350c9	NASIC	312230	Tobacco Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
4fdaa5b3b9112487dc6afdc46cd60793	NASIC	312140	Distilleries 	current	2024-12-19		kds_adm	2024-12-19		
fe64ddad49e5244c008be95d1f6ffd72	NASIC	312130	Wineries 	current	2024-12-19		kds_adm	2024-12-19		
9fc801067a7f01ea592a7f5aca50950e	NASIC	312120	Breweries	current	2024-12-19		kds_adm	2024-12-19		
9021d7e5db5ea4f2d45de661529c6dcb	NASIC	312113	Ice Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
0f87ab10cba07a6654bffccdc7949c6b	NASIC	312112	Bottled Water Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
99173a882f13dfae892f503f0e8a085d	NASIC	312111	Soft Drink Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
451924bba87f924c17076ce98cf693d6	NASIC	311999	All Other Miscellaneous Food Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
85cf16892094622f990c9c210c3dc65a	NASIC	311991	Perishable Prepared Food Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
3b6718c245e4ac2ae88a56e90777b1b2	NASIC	311942	Spice and Extract Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
d55c83e9b1c60e36c749de27611cf482	NASIC	311941	Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
b4da02d8c5b194cbf8b700b519d70318	NASIC	311930	Flavoring Syrup and Concentrate Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
51b881baad86f306ced0badf0e29afe2	NASIC	311920	Coffee and Tea Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
45893d67b710fa3b3f16b6e5b2e3331b	NASIC	311919	Other Snack Food Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
fee904ae3c25d8e6c1077fab45a0320b	NASIC	311911	Roasted Nuts and Peanut Butter Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
d6e7743fd9b575d93b3f20a845f5dc25	NASIC	311830	Tortilla Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
46a56a7a54d408d4822b2a639ea9d4f8	NASIC	311824	Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour 	current	2024-12-19		kds_adm	2024-12-19		
71dbc34f5519897549e3c67d9cb71cfe	NASIC	311821	Cookie and Cracker Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
db7c0260dc5ecfa2116a667052e233bb	NASIC	311813	Frozen Cakes, Pies, and Other Pastries Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
e581dfec8db05df35c1bb09d0a453647	NASIC	311812	Commercial Bakeries 	current	2024-12-19		kds_adm	2024-12-19		
f177e2ced83f137abfb64600cdfddff4	NASIC	311811	Retail Bakeries 	current	2024-12-19		kds_adm	2024-12-19		
04ce3f6af7f0e7949a45083651c4d0a7	NASIC	311710	Seafood Product Preparation and Packaging	current	2024-12-19		kds_adm	2024-12-19		
e48cc3cfae39617dd6e3fefec9ce1bf4	NASIC	311615	Poultry Processing 	current	2024-12-19		kds_adm	2024-12-19		
f55ab6fe6fd70a60f448b92e46dce532	NASIC	311613	Rendering and Meat Byproduct Processing 	current	2024-12-19		kds_adm	2024-12-19		
abdc1eec23fba0855c0bf022621f136c	NASIC	311612	Meat Processed from Carcasses 	current	2024-12-19		kds_adm	2024-12-19		
094193c53536b6fd110630208b85d272	NASIC	311611	Animal (except Poultry) Slaughtering 	current	2024-12-19		kds_adm	2024-12-19		
167f72c71ebe7a22c02d54d1915a86be	NASIC	311520	Ice Cream and Frozen Dessert Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
8b71836fc83b34b243f9dd6dc55d82fb	NASIC	311514	Dry, Condensed, and Evaporated Dairy Product Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
432a4cd8e44c816b76395e208b09e142	NASIC	311513	Cheese Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
06e1997d0ed630c920568628c2fe258c	NASIC	311512	Creamery Butter Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
2fee023e536779344e18943417853bea	NASIC	311511	Fluid Milk Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
86fcc15c84fc407c6a3b4c0bd36eb4a0	NASIC	311423	Dried and Dehydrated Food Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
4e69ad595a50115433412f1782bf2bde	NASIC	311422	Specialty Canning 	current	2024-12-19		kds_adm	2024-12-19		
ae367f4f769f74fb5381329a98c6cdbd	NASIC	311421	Fruit and Vegetable Canning 	current	2024-12-19		kds_adm	2024-12-19		
561cf6ea105997f084d31c8210ae6035	NASIC	311412	Frozen Specialty Food Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
86c4142c6921253c89ed993a3beaaa61	NASIC	311411	Frozen Fruit, Juice, and Vegetable Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
9a218df5f59be448ce53815a72fc312b	NASIC	311352	Confectionery Manufacturing from Purchased Chocolate 	current	2024-12-19		kds_adm	2024-12-19		
42c0306b23e2675a011a684ac0fc56ab	NASIC	311351	Chocolate and Confectionery Manufacturing from Cacao Beans 	current	2024-12-19		kds_adm	2024-12-19		
34c13e692d19e30e09ec8897b4a6f9dc	NASIC	311340	Nonchocolate Confectionery Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
9dcd249684bffd190d99d8875cb37e86	NASIC	311314	Cane Sugar Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
ce863ccaaf1033ac9ba730ef0ca492ed	NASIC	311313	Beet Sugar Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
db7c5c990be4afdd486fe3e0bf33840d	NASIC	311230	Breakfast Cereal Manufacturing	current	2024-12-19		kds_adm	2024-12-19		
e1325a838478ebfe923e193879c031c5	NASIC	311225	Fats and Oils Refining and Blending 	current	2024-12-19		kds_adm	2024-12-19		
ad1d759e499cc227f2d1742daa09ca4a	NASIC	311224	Soybean and Other Oilseed Processing 	current	2024-12-19		kds_adm	2024-12-19		
705c155e7615c71ec8e42274f0d7d28f	NASIC	311221	Wet Corn Milling and Starch Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
07b7e7530bc3755005467d528c4aa92a	NASIC	311213	Malt Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
ea4e3405cc3724ce4b9ebc88952bdb44	NASIC	311212	Rice Milling 	current	2024-12-19		kds_adm	2024-12-19		
758df2876343e9701267a72b3cc32ef4	NASIC	311211	Flour Milling 	current	2024-12-19		kds_adm	2024-12-19		
f20db7b2884203f635b5133c7cd6db7d	NASIC	311119	Other Animal Food Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
0a17605f329fde8ae821b8098d4cf134	NASIC	311111	Dog and Cat Food Manufacturing 	current	2024-12-19		kds_adm	2024-12-19		
5d25b9a02ab4ba0d60d22cd6d4f0647f	NASIC	238990	All Other Specialty Trade Contractors	current	2024-12-19		kds_adm	2024-12-19		
3360e1dc6b6b7a1393c6d267b7e5540b	NASIC	238910	Site Preparation Contractors	current	2024-12-19		kds_adm	2024-12-19		
0b39f73ad9cf4ea7fa479d0f9b230a5e	NASIC	238390	Other Building Finishing Contractors	current	2024-12-19		kds_adm	2024-12-19		
2d2ff1d91ce388e96b34b5fe2688f3d9	NASIC	238350	Finish Carpentry Contractors	current	2024-12-19		kds_adm	2024-12-19		
1ee60e50dedd49de7db15063695769c6	NASIC	238340	Tile and Terrazzo Contractors	current	2024-12-19		kds_adm	2024-12-19		
e4e6e72d5d0bd3fab6e7ff74737ef96b	NASIC	238330	Flooring Contractors	current	2024-12-19		kds_adm	2024-12-19		
28b662a7846b059829a6b52a45f736ae	NASIC	238320	Painting and Wall Covering Contractors	current	2024-12-19		kds_adm	2024-12-19		
e30584c09fb10a51b4ef34bf34289517	NASIC	238310	Drywall and Insulation Contractors 	current	2024-12-19		kds_adm	2024-12-19		
bb9011a99aefc0af856368e7ce074b2a	NASIC	238290	Other Building Equipment Contractors 	current	2024-12-19		kds_adm	2024-12-19		
f1c407d5be21cdd4ade12927a4af5200	NASIC	238220	Plumbing, Heating, and Air-Conditioning Contractors 	current	2024-12-19		kds_adm	2024-12-19		
98063f98a0f0232f44c5289b83d2eadb	NASIC	238210	Electrical Contractors and Other Wiring Installation Contractors	current	2024-12-19		kds_adm	2024-12-19		
2fe21c7b6c6e2cc7cf43adc20bcd0a6b	NASIC	238190	Other Foundation, Structure, and Building Exterior Contractors 	current	2024-12-19		kds_adm	2024-12-19		
38b7aa0f17b9ed0f20407b61973c3415	NASIC	238170	Siding Contractors 	current	2024-12-19		kds_adm	2024-12-19		
13b282ad46ac17dbebc0e60652a61120	NASIC	238160	Roofing Contractors 	current	2024-12-19		kds_adm	2024-12-19		
5c0607b2701eb32aabe12ef4d0f86d15	NASIC	238150	Glass and Glazing Contractors 	current	2024-12-19		kds_adm	2024-12-19		
cf5c75fe77b6bf4913782ad8bb26146e	NASIC	238140	Masonry Contractors 	current	2024-12-19		kds_adm	2024-12-19		
444575a6871878b59a36d5673b934c81	NASIC	238130	Framing Contractors 	current	2024-12-19		kds_adm	2024-12-19		
050bcc6b0f2eb56c3db5e57d4e8f6cb2	NASIC	238120	Structural Steel and Precast Concrete Contractors 	current	2024-12-19		kds_adm	2024-12-19		
91e64b8161cf9633f40224930158aa83	NASIC	238110	Poured Concrete Foundation and Structure Contractors 	current	2024-12-19		kds_adm	2024-12-19		
f7151b6a96d6ed403a32003b14b515d7	NASIC	237990	Other Heavy and Civil Engineering Construction 	current	2024-12-19		kds_adm	2024-12-19		
d62087a69ddbb1f9db91536dff8a534b	NASIC	237310	Highway, Street, and Bridge Construction 	current	2024-12-19		kds_adm	2024-12-19		
7d44626cc2e5ea3bf9340f502972abd1	NASIC	237210	Land Subdivision 	current	2024-12-19		kds_adm	2024-12-19		
093b074fc0f9d0ca0fba4f944bb2140a	NASIC	237130	Power and Communication Line and Related Structures Construction 	current	2024-12-19		kds_adm	2024-12-19		
f53efb310945939fa9d76873b617769c	NASIC	237120	Oil and Gas Pipeline and Related Structures Construction 	current	2024-12-19		kds_adm	2024-12-19		
eb76e5ac93991a01ef15fbabaa7ba6a8	NASIC	237110	Water and Sewer Line and Related Structures Construction 	current	2024-12-19		kds_adm	2024-12-19		
ccb4a53822d2467b0d920d1e1c3380c3	NASIC	236220	Commercial and Institutional Building Construction 	current	2024-12-19		kds_adm	2024-12-19		
b8c59cef71626ee141a55a8e63551867	NASIC	236210	Industrial Building Construction 	current	2024-12-19		kds_adm	2024-12-19		
e3b11a0c7d49396b5b7c443585f011a2	NASIC	236118	Residential Remodelers 	current	2024-12-19		kds_adm	2024-12-19		
9e2692740c8dad1de682fdcd828eebf2	NASIC	236117	New Housing For-Sale Builders 	current	2024-12-19		kds_adm	2024-12-19		
49b2e04ccf08c0ab49159a1c8bb6ac23	NASIC	236116	New Multifamily Housing Construction (except For-Sale Builders) 	current	2024-12-19		kds_adm	2024-12-19		
9a8f39d7b929b03a9494eabbde52b544	NASIC	236115	New Single-Family Housing Construction (except For-Sale Builders) 	current	2024-12-19		kds_adm	2024-12-19		
d9d2ee6989d149a9249d26d97eed095b	NASIC	221330	Steam and Air-Conditioning Supply 	current	2024-12-19		kds_adm	2024-12-19		
7b9ab7423a43dfb13aa9d79d029fccd8	NASIC	221320	Sewage Treatment Facilities 	current	2024-12-19		kds_adm	2024-12-19		
fba22cd984bb4c9a88a812d15d3e1058	NASIC	221310	Water Supply and Irrigation Systems 	current	2024-12-19		kds_adm	2024-12-19		
dc8920b54783261135cbc4354fdeb5af	NASIC	221210	Natural Gas Distribution 	current	2024-12-19		kds_adm	2024-12-19		
0f57f379cdc4a8a3c16b8e379f77c8b4	NASIC	221122	Electric Power Distribution 	current	2024-12-19		kds_adm	2024-12-19		
40fce0d588e29abe4ca80aa7f8351811	NASIC	221121	Electric Bulk Power Transmission and Control 	current	2024-12-19		kds_adm	2024-12-19		
f23415bdab17548462034c36bc8da547	NASIC	221118	Other Electric Power Generation 	current	2024-12-19		kds_adm	2024-12-19		
68104b363a431232386bcc3c0d81d8ab	NASIC	221117	Biomass Electric Power Generation 	current	2024-12-19		kds_adm	2024-12-19		
b47b1e042992d0dbce599c7e4c8f1c6c	NASIC	221116	Geothermal Electric Power Generation 	current	2024-12-19		kds_adm	2024-12-19		
c4132fe81933203240a722129c29e1f6	NASIC	221115	Wind Electric Power Generation 	current	2024-12-19		kds_adm	2024-12-19		
1f43f992dad5d0073483fdc2851e8b39	NASIC	221114	Solar Electric Power Generation 	current	2024-12-19		kds_adm	2024-12-19		
bed0303dd9685666f8a339775691625d	NASIC	221113	Nuclear Electric Power Generation 	current	2024-12-19		kds_adm	2024-12-19		
d6eb7da35600b03bc869fa73519b7def	NASIC	221112	Fossil Fuel Electric Power Generation 	current	2024-12-19		kds_adm	2024-12-19		
600ba4be82a15482d36dc2e646e96c9c	NASIC	221111	Hydroelectric Power Generation 	current	2024-12-19		kds_adm	2024-12-19		
1a3b57656e29fd53145bf99a19b3ede7	NASIC	213115	Support Activities for Nonmetallic Minerals (except Fuels) Mining 	current	2024-12-19		kds_adm	2024-12-19		
a2eddc7048512f9773f44f97a4f0d53b	NASIC	213114	Support Activities for Metal Mining 	current	2024-12-19		kds_adm	2024-12-19		
6bf384159c5f7be8d77ca5e4fcf145cb	NASIC	213113	Support Activities for Coal Mining 	current	2024-12-19		kds_adm	2024-12-19		
6dab40db1d6c260b7d6be3febf5d3574	NASIC	213112	Support Activities for Oil and Gas Operations 	current	2024-12-19		kds_adm	2024-12-19		
be7fdfc6d32b12c1acafe3c91114bbd3	NASIC	213111	Drilling Oil and Gas Wells	current	2024-12-19		kds_adm	2024-12-19		
18ca4124e12429cb0354ae1d5a541b4b	NASIC	212390	Other Nonmetallic Mineral Mining and Quarrying 	current	2024-12-19		kds_adm	2024-12-19		
18f089e8628faeafc6d950c421e370b7	NASIC	212323	Kaolin, Clay, and Ceramic and Refractory Minerals Mining 	current	2024-12-19		kds_adm	2024-12-19		
09cabd6768272ef8648b25874eef1a52	NASIC	212322	Industrial Sand Mining 	current	2024-12-19		kds_adm	2024-12-19		
a34175fd36436d65f7b47d59814d4f1d	NASIC	212321	Construction Sand and Gravel Mining 	current	2024-12-19		kds_adm	2024-12-19		
141775644da4cb2328621f0e9755bcdf	NASIC	212319	Other Crushed and Broken Stone Mining and Quarrying 	current	2024-12-19		kds_adm	2024-12-19		
0ee58dfd09cff0468fd6252d37e3c5dc	NASIC	212313	Crushed and Broken Granite Mining and Quarrying 	current	2024-12-19		kds_adm	2024-12-19		
e492c03224aabbf61f97a2ba21670123	NASIC	212312	Crushed and Broken Limestone Mining and Quarrying 	current	2024-12-19		kds_adm	2024-12-19		
f175ef4fb802f5373daeff01d34a4362	NASIC	212311	Dimension Stone Mining and Quarrying 	current	2024-12-19		kds_adm	2024-12-19		
bd92b743f88afe8999d69c0cc8fa97df	NASIC	212290	Other Metal Ore Mining 	current	2024-12-19		kds_adm	2024-12-19		
e64847a04dfade9763c177772ebfcf7d	NASIC	212230	Copper, Nickel, Lead, and Zinc Mining 	current	2024-12-19		kds_adm	2024-12-19		
5bb792e203a79e6a35a2e788367d5e34	NASIC	212220	Gold Ore and Silver Ore Mining 	current	2024-12-19		kds_adm	2024-12-19		
be045f407f7f7865f7abfd7acd3c8a51	NASIC	212210	Iron Ore Mining	current	2024-12-19		kds_adm	2024-12-19		
ac315aa608111c7a6bba459c53714f82	NASIC	212115	Underground Coal Mining 	current	2024-12-19		kds_adm	2024-12-19		
632bbaa521b3f4d69c57ce7d2282f447	NASIC	212114	Surface Coal Mining 	current	2024-12-19		kds_adm	2024-12-19		
df0a4ab45eea6dbb1bb37a6350c7d986	NASIC	211130	Natural Gas Extraction 	current	2024-12-19		kds_adm	2024-12-19		
7eb7d26f333b8ec2cf8345fc7632f031	NASIC	211120	Crude Petroleum Extraction 	current	2024-12-19		kds_adm	2024-12-19		
f429d684ade48a78d28bf2e1792fec15	NASIC	115310	Support Activities for Forestry	current	2024-12-19		kds_adm	2024-12-19		
bb4555e0257ef3c8ab18189c7a9acbfd	NASIC	115210	Support Activities for Animal Production	current	2024-12-19		kds_adm	2024-12-19		
876878065f5c87846d6218d4a6bfb1eb	NASIC	115116	Farm Management Services 	current	2024-12-19		kds_adm	2024-12-19		
98ab0ab5187eece5ee0da1fa5ac32286	NASIC	115115	Farm Labor Contractors and Crew Leaders 	current	2024-12-19		kds_adm	2024-12-19		
090c42ec672ff2656ab67e2f94824b22	NASIC	115114	Postharvest Crop Activities (except Cotton Ginning) 	current	2024-12-19		kds_adm	2024-12-19		
e321d857e4e63e342f7d5a6e96d7263b	NASIC	115113	Crop Harvesting, Primarily by Machine 	current	2024-12-19		kds_adm	2024-12-19		
1c3ea8d664d25af3960af0fc299aa08a	NASIC	115112	Soil Preparation, Planting, and Cultivating 	current	2024-12-19		kds_adm	2024-12-19		
8f87a0d62003d8d026d56819878fafd8	NASIC	115111	Cotton Ginning 	current	2024-12-19		kds_adm	2024-12-19		
4bc6b28a811039ca0f5d34e0d8f46c98	NASIC	114210	Hunting and Trapping	current	2024-12-19		kds_adm	2024-12-19		
b03f6b9d4e88542f4c024c441558f88d	NASIC	114119	Other Marine Fishing 	current	2024-12-19		kds_adm	2024-12-19		
6fb4705705cf5dbd4d76e8760e46a859	NASIC	114112	Shellfish Fishing 	current	2024-12-19		kds_adm	2024-12-19		
86ecab6a17bdff6ab85e042d92a76640	NASIC	114111	Finfish Fishing 	current	2024-12-19		kds_adm	2024-12-19		
fb14b40912ae9b9fbd691e71797d77bc	NASIC	113310	Logging 	current	2024-12-19		kds_adm	2024-12-19		
a9607141968e50aea86b21efe8f97ba2	NASIC	113210	Forest Nurseries and Gathering of Forest Products 	current	2024-12-19		kds_adm	2024-12-19		
48a606a3ae9b65619406212712858c4d	NASIC	113110	Timber Tract Operations	current	2024-12-19		kds_adm	2024-12-19		
8e1ddf4417d7987fee55583f903cc5de	NASIC	112990	All Other Animal Production 	current	2024-12-19		kds_adm	2024-12-19		
f5d0cae169c45e6e869a1ef8fb6b8a07	NASIC	112930	Fur-Bearing Animal and Rabbit Production	current	2024-12-19		kds_adm	2024-12-19		
cf1b92bbf43dc2412cc3b426483b01d8	NASIC	112920	Horses and Other Equine Production	current	2024-12-19		kds_adm	2024-12-19		
afb5d67ee9da4a8afda58714efb59c22	NASIC	112910	Apiculture	current	2024-12-19		kds_adm	2024-12-19		
2b81c37c1fcea529d2183bd837613997	NASIC	112519	Other Aquaculture 	current	2024-12-19		kds_adm	2024-12-19		
120483e17bf73e87f083198c17e2eba7	NASIC	112512	Shellfish Farming 	current	2024-12-19		kds_adm	2024-12-19		
314bf4fc7a82f507cfb746c1a47b0226	NASIC	112511	Finfish Farming and Fish Hatcheries 	current	2024-12-19		kds_adm	2024-12-19		
908a52d41603edfa8d6ff3c477944cd0	NASIC	112420	Goat Farming	current	2024-12-19		kds_adm	2024-12-19		
b0edd75e2938bb3fb19e538058cc734e	NASIC	112410	Sheep Farming	current	2024-12-19		kds_adm	2024-12-19		
4bf18feeede156fd0dfe2603d718e90f	NASIC	112390	Other Poultry Production 	current	2024-12-19		kds_adm	2024-12-19		
9ee0dcf49eed279a08c9c9932299f4fc	NASIC	112340	Poultry Hatcheries	current	2024-12-19		kds_adm	2024-12-19		
e5212d41001aa9b6ff17527c687fc254	NASIC	112330	Turkey Production	current	2024-12-19		kds_adm	2024-12-19		
8606c16f728a0d411c371fcefc3f9b41	NASIC	112320	Broilers and Other Meat Type Chicken Production 	current	2024-12-19		kds_adm	2024-12-19		
06d744896c8d855945ee5af803f7ff60	NASIC	112310	Chicken Egg Production 	current	2024-12-19		kds_adm	2024-12-19		
d5617ea951c3ca2c645b986303665748	NASIC	112210	Hog and Pig Farming 	current	2024-12-19		kds_adm	2024-12-19		
62407dfa20c0540e08e6a238acb6d8ba	NASIC	112130	Dual-Purpose Cattle Ranching and Farming 	current	2024-12-19		kds_adm	2024-12-19		
5bab91f525ebe1f95ccd96051d8ec8ea	NASIC	112120	Dairy Cattle and Milk Production	current	2024-12-19		kds_adm	2024-12-19		
8a356edd8f39cdf9765d35399918f0bf	NASIC	112112	Cattle Feedlots 	current	2024-12-19		kds_adm	2024-12-19		
